-4.35645814945912,-3.10369980061314,-2.84207265257174,-2.9780344443882,-4.49501996681488,-3.0197315737897,-4.19955575392103,-4.1543028900068,-2.85527304398943,-2.72664968695111,-2.95983268052763,-3.15520234487069,-3.37266264859824,-2.60545989756025,-3.15376826134435,-3.35250516287351,-3.33999741547797,-3.52181252329628,-2.71301275772325,-2.79077935818422,-5.7376479003035,-2.71355724212142,-2.73810141159744,-2.85527304398943,-3.4888677210858,-2.92741513050851,-4.34271231439391,-2.71301275772323,-3.0197315737897,-4.97402420060658,-2.66971748918768,-2.73810141159744,-4.01095707502779,-5.18573998327386,-4.01375122940826,-2.7328892695717,-2.95320204135305,-4.31132440824426,-3.27658880230561,-7.18422092180076,-3.80252728869135,-7.20562893886121,-3.76704033510282,-2.9212807071811,-2.77775704658507,-3.03683657830277,-3.0911797439765,-2.65441056652378,-5.51553958353843,-7.08561028929991,-2.72664968695111,-3.72365332157717,-3.83156479693091,-7.51592662146682,-2.99258375329931,-2.72754388902262,-2.72798098843089,-3.78188529353555,-9.27452152005822,-6.96204168052971,-3.80554524946727,-3.66473936586628,-3.15520234487069,-2.78313036870028,-3.3070729824011,-3.82265216227725,-7.398864375024,-3.76704033510282,-2.95320204135305,-2.67776985304246,-2.89417590032212,-2.85246007975012,-2.6223148989655,-2.75069778597593,-3.15183446741136,-2.76546155019993,-2.80244965917542,-3.29185043943868,-3.09615518067794,-3.0031364611759,-3.76033217583587,-5.81929197238649,-6.64621119100528,-7.71702545228553,-2.7328892695717,-2.84913785878919,-3.72365332157717,-4.09020936114314,-4.09020936114314,-2.83541900569665,-2.90423588743906,-2.69899345155761,-3.15256828820911,-5.90490027528421,-2.69210104357404,-3.80554524946727,-3.34580446236995,-2.80147654061544,-3.32398677996635,-2.71301275772325
-2.85831968464008,-2.76659279199333,-2.72664968695113,-2.67036891259035,-2.72716432852431,-3.01412374661081,-2.78313036870028,-10.7986400731523,-5.78161887013211,-2.60545989756027,-3.52181252329628,-2.90229226229992,-4.25107434770092,-2.64789135556491,-7.64027434724691,-2.75841095236026,-2.70048914785443,-7.31583336132863,-10.5218399358487,-2.69957045233734,-11.630146442917,-2.68456970524818,-2.75285606158725,-5.28159410396596,-3.7226981113519,-2.79077935818422,-2.71301275772323,-3.69120360276833,-2.93370462802788,-3.32705260179735,-6.06706465960129,-7.39425032195983,-3.32398677996635,-2.67036891259035,-8.29362052513135,-5.69452670238732,-8.67894158042475,-18.7583465301471,-2.72716432852431,-5.1605301696975,-4.06956736598735,-8.03511133249326,-7.71702545228553,-3.78404158314326,-6.09560309078363,-3.26796536345073,-13.1204239415732,-2.72664968695113,-3.09615518067794,-3.09426724551163,-2.93370462802788,-2.91151798914946,-2.8465944553149,-4.60111842199133,-4.84016484688799,-3.10091127878756,-3.0911797439765,-3.31502400324167,-3.29185043943868,-4.27953479786385,-2.90150146640754,-5.0500660567571,-6.52173397393746,-2.75331793403329,-2.66304007258005,-2.75841095236026,-2.83541900569665,-3.26796536345073,-2.68456970524818,-4.34442722785606,-4.26990749920751,-2.92003419404151,-4.09020936114314,-3.55121286041046,-3.76033217583587,-4.06956736598735,-2.86742061034531,-4.06956736598735,-4.95348010768083,-2.58893210042631,-3.16620817412559,-3.10671725518085,-2.75285606158725,-4.82223287802329,-7.51592662146682,-2.71301275772325,-4.34271231439391,-4.34442722785606,-5.94968973614601,-3.8819564438227,-5.94968973614601,-5.23499382524723,-2.79388373788399,-4.95779336593004,-2.63936144923593,-3.09171818179981,-3.28082155416048,-3.50658881633937,-2.75841095236026,-3.50658881633937
-3.1569326953032,-2.72664968695111,-4.33326142469423,-3.04259421815844,-3.53728126287263,-2.80449289654786,-4.54441881136891,-2.91151798914946,-3.0031364611759,-2.93370462802788,-8.57031398764438,-4.49501996681488,-2.65510472178849,-3.70625928572274,-4.90972526946092,-2.56994324488943,-2.8649722779161,-3.16358828394195,-2.92741513050851,-5.48538412801493,-3.64311488092569,-3.72365332157717,-2.97318586255632,-2.89417590032212,-3.6448389552678,-3.15376826134435,-5.89875602957061,-8.15786411654048,-12.7057693989108,-4.38464841262723,-2.76590003131442,-4.19955575392103,-2.65441056652378,-2.74118363468993,-3.93903976667289,-13.1054442747546,-6.56560672002937,-3.09276932265755,-2.72520932212812,-2.90229226229992,-2.6223148989655,-4.01375122940826,-4.18325637238,-3.51381692446907,-3.27308588883699,-3.78188529353555,-5.34545654031315,-4.97508275201625,-4.7263977063493,-5.39387804616685,-2.79388373788399,-2.96649867909967,-2.98753141612009,-5.65091726952218,-2.73992454491115,-3.31773896376917,-9.94809835869579,-2.96962947843694,-3.76033217583587,-6.44216622124382,-2.67045519327029,-3.31773896376917,-2.77883154799048,-3.51381692446907,-7.87333269419953,-6.56560672002937,-5.03245930774924,-4.35645814945912,-3.3070729824011,-4.56344903274307,-2.63862021427578,-3.31662143839179,-9.87395822530777,-3.16358828394195,-3.4472628171897,-2.89919479691929,-4.45637592236639,-4.47552173330006,-4.17620909827892,-2.85527304398943,-4.26990749920751,-2.70048914785443,-4.54441881136891,-3.48630933328765,-2.84542232934992,-3.31662143839179,-2.6223148989655,-2.8649722779161,-2.7328892695717,-5.56599527780564,-3.31773896376917,-2.68456970524818,-4.09020936114314,-3.5404195004855,-2.7868214884538,-3.89190285951167,-3.56314096679216,-2.85831968464008,-4.58315789191958,-6.68766087707357
-6.01970991657498,-4.7120279838892,-2.79388373788399,-5.45836165572057,-2.85527304398943,-2.63862021427578,-9.54792344851519,-3.49704466263013,-3.15887147807548,-4.21097348215655,-6.68778403548689,-4.68446160811598,-6.90362740551136,-2.84542232934992,-3.16358828394195,-2.72798098843089,-3.46806005145412,-2.97318586255632,-2.6223148989655,-2.63862021427578,-5.65091726952218,-5.1605301696975,-3.26494126039574,-2.90423588743906,-3.76033217583587,-2.89317923267987,-4.84016484688799,-4.49501996681488,-3.69120360276833,-3.74066674528785,-3.45343027219906,-2.77071565596138,-3.15520234487069,-2.72664968695111,-3.29185043943868,-3.15892610232383,-2.83056983778596,-3.15376826134435,-3.78404158314326,-2.78313036870028,-5.69452670238732,-10.3868574126293,-6.09560309078363,-3.69120360276833,-3.34580446236995,-2.77883154799048,-4.7093009334414,-2.71301275772325,-3.09171818179981,-4.87163172257736,-5.1822356120547,-2.66971748918766,-3.67276724104858,-3.76704033510282,-3.33069896950343,-3.15164844792902,-3.32144503182164,-6.95536995901234,-4.01375122940826,-4.11990368574518,-2.63862021427578,-5.0090989616312,-3.50901774755495,-2.73810141159744,-3.02539470969931,-2.65441056652378,-4.17620909827892,-5.1605301696975,-6.15625462995203,-2.79015416279032,-7.60366827729105,-3.33498975194081,-3.83156479693091,-5.90490027528421,-2.83541900569665,-2.76300950483575,-3.66258974953159,-3.70002360861655,-4.47552173330006,-2.66304007258005,-3.01319063743338,-3.63262757013715,-2.72664968695113,-4.52814780032911,-3.32705260179735,-3.1569326953032,-4.13904949667885,-5.42981165335888,-4.22446538653088,-3.3070729824011,-3.49704466263013,-8.89538518942995,-2.80185459816413,-3.28082155416048,-4.78027487516567,-5.0090989616312,-2.71355724212142,-3.91856381815289,-2.85527304398943,-3.31773896376917
-3.51381692446907,-4.49501996681488,-2.72716432852431,-2.74041173191134,-6.07005146433025,-3.7226981113519,-2.74118363468993,-3.52237409805048,-3.01412374661081,-3.72365332157717,-2.7868214884538,-3.82265216227725,-2.72664968695113,-2.75069778597593,-2.76546155019994,-2.84207265257174,-2.87643364714349,-3.09123087464935,-4.97508275201625,-3.09426724551163,-6.07005146433025,-2.63936144923593,-3.32144503182164,-4.27274444827117,-2.82526258970269,-3.10671725518085,-3.68953841654793,-3.27658880230561,-3.65311487139387,-3.17192315960098,-4.52699731036751,-3.99185272541207,-5.32506697383695,-8.97316407732131,-5.32506697383695,-3.10671725518085,-3.33999741547797,-2.83988410590737,-2.72520932212812,-2.60631088906032,-2.69210104357404,-3.09838405119751,-5.0941224864746,-2.74580684700696,-2.90289811150056,-4.34271231439391,-2.7983420485299,-2.66971748918766,-2.8059616675187,-2.82526258970269,-3.03683657830277,-2.69899345155761,-2.75008520761179,-4.37783603225216,-2.90289811150056,-9.54792344851519,-4.17869061609932,-2.76590003131442,-2.60545989756027,-3.10369980061314,-4.30722289117095,-3.95253167104724,-2.65441056652378,-3.50006052056314,-3.53728126287263,-2.6223148989655,-2.84207265257174,-5.0090989616312,-2.85831968464008,-3.55121286041046,-4.17869061609932,-3.69120360276833,-3.75138696494076,-7.26260988757261,-2.69899345155761,-8.89538518942995,-3.09615518067794,-3.73696047578328,-3.09276932265755,-5.81461519915565,-4.19955575392103,-2.77883154799048,-9.08112433072076,-3.76704033510282,-2.66971748918768,-3.31609228202835,-3.92696274808067,-3.76704033510282,-2.6223148989655,-2.73810141159744,-3.5404195004855,-2.88392320898842,-2.66971748918768,-4.46389117073068,-2.83541900569665,-6.47049875296938,-2.98266925141371,-2.89919479691929,-6.03098727366229,-4.25107434770092
-3.53728126287263,-4.13904949667885,-3.95253167104724,-3.56314096679216,-2.67776985304246,-3.26796536345073,-2.7868214884538,-2.82526258970269,-2.80147654061544,-3.00858625149985,-4.9995961611496,-3.09171818179981,-3.78188529353555,-3.73696047578328,-4.95779336593004,-3.16620817412559,-6.1538082975284,-2.85246007975012,-2.83147528147595,-2.71964324292605,-4.38100954383502,-2.71301275772323,-3.09838405119751,-2.82526258970269,-2.66971748918766,-8.83512034444203,-3.73696047578328,-2.73992454491115,-4.82223287802329,-7.19848650083956,-2.83988410590737,-4.9995961611496,-2.68518222519056,-2.68518222519056,-2.65510472178849,-3.677401761336,-2.68456970524818,-2.92003419404151,-4.38464841262723,-4.42821917336984,-4.17620909827892,-3.09196160278414,-2.85831968464008,-3.32144503182164,-7.08770694970687,-2.75331793403329,-9.66631125788128,-4.58315789191958,-9.08013428662812,-4.01095707502779,-5.81929197238649,-2.82412159946281,-4.60111842199133,-2.94495574859452,-2.83541900569665,-5.25893740643637,-2.68456970524818,-5.0172166967424,-2.86742061034531,-5.0172166967424,-3.10993530476119,-3.15183446741136,-2.74580684700696,-2.96649867909967,-2.68518222519056,-2.71964324292605,-4.37783603225216,-2.79447895318164,-3.65311487139387,-11.7627885309716,-2.67141003709875,-3.53065155703858,-3.56314096679216,-2.75069778597593,-3.8995789569437,-2.77883154799048,-3.10369980061314,-2.71964324292605,-3.75138696494076,-3.12055871965245,-2.8649722779161,-2.99258375329931,-4.03904557830487,-2.68456970524819,-2.79077935818422,-3.26361127173699,-2.64789135556491,-4.97402420060658,-2.94011656568438,-2.89417590032212,-7.11688678409998,-3.76033217583587,-2.90229226229992,-3.74066674528785,-2.80961851229404,-3.10671725518085,-2.80449289654786,-3.00858625149985,-4.01095707502779,-3.03110014078811
-3.33999741547797,-2.64789135556491,-5.30975664961716,-2.8281842901462,-2.83988410590737,-2.98753141612009,-2.78313036870028,-2.77775704658507,-3.47668484407826,-2.70048914785443,-2.60631088906032,-2.79388373788399,-3.09276932265755,-3.59091618631852,-4.7263977063493,-11.907261702693,-3.6549208352357,-2.68518222519056,-5.58522657270856,-3.75138696494076,-3.15376826134435,-5.69764312653223,-2.68615926483837,-3.99185272541207,-3.07143804639931,-2.76659279199333,-3.04259421815844,-6.08229168563442,-4.67580908405567,-2.68518222519056,-3.52237409805048,-3.34580446236995,-3.26796536345073,-5.90490027528421,-2.72798098843089,-3.32398677996635,-2.79388373788399,-2.60545989756025,-5.59450943729567,-7.19848650083956,-3.15266819514686,-2.87452166085517,-2.96894274720306,-2.85527304398943,-2.70048914785443,-6.94644569920507,-3.01412374661081,-2.6223148989655,-2.75285606158725,-3.96115153535155,-3.59340987095567,-2.75285606158725,-2.71442266839786,-3.72365332157717,-2.75069778597593,-3.91837998897678,-4.90429154150898,-2.8149534227304,-2.69210104357404,-4.34442722785606,-2.66971748918768,-2.60545989756027,-2.87643364714349,-2.88243679081299,-3.0031364611759,-3.33069896950343,-5.73936082602025,-2.86742061034531,-2.68456970524819,-3.67276724104858,-3.7226981113519,-2.81719332570196,-2.70048914785443,-4.34442722785606,-4.01095707502779,-2.78975743184358,-2.75285606158725,-2.96649867909967,-3.80252728869135,-3.70002360861655,-2.69899345155761,-4.82223287802329,-2.77883154799048,-2.85831968464008,-4.78234490184921,-2.58893210042631,-5.48716507458423,-4.30722289117095,-2.70048914785443,-3.73696047578328,-3.09838405119751,-2.8649722779161,-2.69899345155761,-5.04143476846399,-5.43882112573118,-2.87452166085517,-3.10993530476119,-2.74580684700696,-4.52814780032911,-7.11688678409998
-2.76659279199333,-2.74118363468993,-4.06956736598735,-4.97508275201625,-2.65441056652378,-8.01317423319952,-4.01375122940826,-8.03511133249326,-2.90289811150056,-2.94662344670697,-2.83147528147595,-3.48630933328765,-3.00858625149985,-3.75138696494076,-2.76300950483575,-7.91046996605824,-2.88392320898842,-5.65091726952218,-2.68615926483837,-3.4472628171897,-4.10279677293521,-4.90429154150898,-2.83541900569665,-3.56314096679216,-2.92003419404151,-3.36020765298735,-2.66971748918766,-2.90964004599019,-2.75331793403329,-11.907261702693,-4.7263977063493,-2.68456970524818,-4.15740806624578,-2.83541900569665,-2.77883154799048,-2.69899345155761,-4.92159136993452,-2.93370462802788,-2.82526258970269,-2.99779450414775,-3.7226981113519,-2.90423588743906,-2.71964324292605,-3.83156479693091,-2.89417590032212,-2.6223148989655,-2.86742061034531,-2.76659279199333,-5.22183415201044,-3.28587419624074,-3.0031364611759,-3.45343027219906,-3.89190285951167,-2.68456970524818,-3.0197315737897,-3.32398677996635,-3.3070729824011,-4.95779336593004,-2.87452166085517,-2.63862021427578,-2.75404866113922,-2.70605282373461,-9.66631125788128,-5.41456406973936,-3.68953841654793,-4.62880651529844,-3.31649037717494,-6.88798070508901,-2.9865773630485,-4.60111842199133,-3.74066674528785,-3.09426724551163,-3.80554524946727,-4.25107434770092,-3.15520234487069,-3.31649037717494,-4.67578436381051,-3.04259421815844,-2.69957045233734,-5.13254733128233,-4.56344903274307,-3.2988702394276,-4.43771003139997,-3.16115326903629,-3.10369980061314,-3.76033217583587,-3.49704466263013,-3.04259421815844,-2.73992454491113,-3.1569326953032,-3.55393306033261,-2.79447895318164,-3.5404195004855,-2.93370462802788,-3.47668484407826,-5.03245930774924,-4.58511913331333,-4.78234490184921,-2.69849246860043,-2.86742061034531
-3.2988702394276,-2.70048914785443,-4.62880651529844,-2.8281842901462,-4.13327087210362,-2.72520932212812,-3.32144503182164,-2.72520932212812,-8.24244974960112,-4.60111842199133,-2.71442266839786,-3.33069896950343,-4.10279677293521,-2.92003419404151,-2.72798098843089,-11.907261702693,-4.47552173330006,-2.7750472902143,-8.03511133249326,-3.12055871965245,-2.95320204135305,-2.65441056652378,-3.27658880230561,-5.67952710706251,-2.66304007258005,-3.72365332157717,-5.0856863704354,-2.98266925141371,-2.82446605884013,-2.91151798914946,-3.29185043943868,-3.89190285951167,-2.81385498342266,-3.09123087464935,-3.86023688498076,-3.99185272541207,-3.09171818179981,-4.11438088058111,-6.31732646540885,-2.66971748918766,-4.34442722785606,-3.51381692446907,-3.16115326903629,-4.97508275201625,-4.05768618951244,-2.95983268052763,-2.72664968695113,-3.2988702394276,-8.52576518361941,-3.5404195004855,-2.6223148989655,-4.37783603225216,-2.86742061034531,-2.68615926483837,-2.66971748918766,-3.15376826134435,-4.41563176157776,-3.33999741547797,-3.3193772742512,-2.67036891259035,-6.34673302756325,-3.55393306033261,-17.7085244056484,-2.92003419404151,-3.10369980061314,-3.27658880230561,-3.5763281209818,-2.65441056652378,-2.66971748918768,-4.22214454638224,-3.677401761336,-6.34673302756325,-2.71442266839786,-2.89417590032212,-3.80554524946727,-3.09123087464935,-2.71964324292605,-4.62880651529844,-3.78188529353555,-2.96649867909967,-3.75138696494076,-4.64137418150587,-2.85246007975012,-4.06956736598735,-6.97360233064146,-4.25107434770092,-3.10993530476119,-3.15520234487069,-4.38464841262723,-2.67141003709875,-2.8281842901462,-10.6182560210311,-2.58801685227583,-5.66458635622203,-4.22214454638224,-3.51381692446907,-2.83591677517809,-2.96649867909967,-2.87643364714349,-4.35645814945912
-2.63230217195542,-2.66971748918766,-2.99779450414775,-3.00858625149985,-4.9995961611496,-3.75138696494076,-2.66971748918766,-2.69899345155761,-3.0911797439765,-5.0172166967424,-3.66473936586628,-6.65899979720894,-3.83156479693091,-3.50901774755495,-5.1605301696975,-2.77071565596138,-4.58511913331333,-2.69899345155761,-5.0941224864746,-3.0197315737897,-3.15376826134435,-2.99258375329931,-3.45343027219906,-2.63936144923593,-2.75841095236026,-2.79388373788399,-2.79447895318164,-3.29185043943868,-3.50006052056314,-2.80961851229404,-4.06956736598735,-3.93486319969396,-2.70048914785443,-2.85831968464008,-2.68456970524819,-11.4402811427525,-2.65510472178849,-2.85831968464008,-3.16115326903629,-2.69957045233734,-2.87452166085517,-2.90289811150056,-3.05414012394462,-2.83541900569665,-3.34055444314869,-3.48410033328557,-3.74066674528785,-3.31474579756873,-2.9780344443882,-2.60545989756025,-2.72798098843089,-4.52699731036751,-3.9850623758194,-3.09276932265755,-2.84542232934992,-3.3070729824011,-2.88535342551951,-2.68518222519056,-2.6223148989655,-2.93370462802788,-4.24073639757069,-4.31001704555145,-3.26621873011092,-2.6223148989655,-9.38637022562911,-3.03110014078811,-2.65441056652378,-2.76300950483575,-2.58893210042631,-3.03110014078811,-5.56599527780564,-2.91151798914946,-6.37322328241436,-5.30483365762112,-3.28587419624074,-5.45836165572057,-3.15183446741136,-4.67578436381051,-2.82500703802563,-3.36020765298735,-4.10279677293521,-3.26796536345073,-2.82066001326358,-3.09426724551163,-4.19955575392103,-5.86382676382873,-2.74118363468993,-3.15887147807548,-3.50901774755495,-2.72664968695113,-2.84542232934992,-5.84190276869381,-2.83147528147595,-2.92741513050851,-2.77775704658507,-7.60355338083474,-2.76300950483575,-2.75285606158725,-2.84542232934992,-2.65441056652378
